INCIDENT,DATE,MODE,STATUS,location,COMMENTS
256499,2016-04-18T21:23:53.000Z,walks,Unassigned,"-71.059588673378812,42.366284678836507",Crosswalk needed here - tons of people cross here on foot all day long. Dangerous.
256500,2016-04-19T02:40:11.000Z,walks,Unassigned,"-71.063649537265093,42.354680924330232",
259692,2016-04-18T22:28:24.000Z,bikes,Unassigned,"-71.081271650751418,42.279533469979469","When I lived on Mission Hill, biking was safe and easy because of the Southwest Corridor. Now that I live in Dorchester there's nothing for bikers. Riding to work alone Gallivan and Mortin is scary because the cars don't care."
260092,2016-04-19T01:36:13.000Z,walks,Unassigned,"-71.070006372846677,42.360294041589931","And they speed around the corner and don't yield.  It is a quiet residential street with lots of pedestrians.  Also, lots of bikes chained to signs."
260093,2016-04-19T01:39:43.000Z,walks,Unassigned,"-71.066970112102126,42.360666646426068",Sidewalks are impassable
260094,2016-04-19T01:55:11.000Z,walks,Unassigned,"-71.062893154897537,42.359485403135096","Drivers and pedestrians cannot see each other.  Bad signage. And, bicyclists ride on the sidewalks. Capital police says :Not my job."
260095,2016-04-19T02:43:42.000Z,walks,Unassigned,"-71.070719840896473,42.358684682065515",Too fast for a residential neighborhood.
260492,2016-04-19T01:44:32.000Z,walks,Unassigned,"-71.060843946817499,42.360523947202743","predatory bicyclists on busy sidewalk, all along Cambridge Street.."
260493,2016-04-19T02:28:35.000Z,walks,Unassigned,"-71.070977332192882,42.361390047824422",Chaos reigns on this corner. Pedestrians can't tell how to get to Bridge.  There have been deaths and many near-misses. We have everything from heavy construction machinery to baby strollers.
260494,2016-04-19T02:53:46.000Z,walks,Unassigned,"-71.069840075822967,42.360286114001212",Do not stop at corner of W. Cedar. Then they turn right and zoom down to Cambridge.  Don't stop for pedestrians.  Street sign at Camb./ W. Cedar was totaled last year.  Worse in snow.
256892,2016-04-18T12:03:29.000Z,drives,Unassigned,"-71.142495754018796,42.287836028056425","If one drives speed limit, people will aggressively tailgate and sometimes honk. It's really scary."
256893,2016-04-18T12:07:52.000Z,walks,Unassigned,"-71.12701236662889,42.285762723408006",
256894,2016-04-18T12:19:30.000Z,drives,Unassigned,"-71.11741274133071,42.293693445890902",
256895,2016-04-18T12:23:03.000Z,drives,Unassigned,"-71.077924254016622,42.306330289855715",
256896,2016-04-18T12:23:48.000Z,drives,Unassigned,"-71.080729844464216,42.305179764431351",
256897,2016-04-18T12:31:16.000Z,drives,Unassigned,"-71.1360933208517,42.2963973920602",
256898,2016-04-18T12:35:26.000Z,drives,Unassigned,"-71.139263691983331,42.291592060440884",
256899,2016-04-18T12:36:13.000Z,drives,Unassigned,"-71.141323628642837,42.289885702946357",
256900,2016-04-18T12:36:25.000Z,drives,Unassigned,"-71.14331919202904,42.28845708907474",
256901,2016-04-18T12:38:07.000Z,drives,Unassigned,"-71.116695585696675,42.286417288994365",
257292,2016-04-18T12:03:42.000Z,drives,Unassigned,"-71.143954875856693,42.288066198604",
257293,2016-04-18T12:18:45.000Z,drives,Unassigned,"-71.118893320327473,42.283748633610188",
257294,2016-04-18T12:18:57.000Z,drives,Unassigned,"-71.118378335938019,42.288685520242119",
257295,2016-04-18T12:19:09.000Z,drives,Unassigned,"-71.118013556152277,42.2909712788612",
257296,2016-04-18T12:20:08.000Z,drives,Unassigned,"-71.118807489895332,42.280867280978335",
257297,2016-04-18T12:23:17.000Z,drives,Unassigned,"-71.074871899953749,42.308456721798997",
257298,2016-04-18T12:23:33.000Z,drives,Unassigned,"-71.076953294670417,42.306671475809289",
257299,2016-04-18T12:24:20.000Z,drives,Unassigned,"-71.066803815078416,42.31512912681751",
257300,2016-04-18T12:30:47.000Z,drives,Unassigned,"-71.092684449992106,42.29521890951964",Over designed road with excessive speeding
257301,2016-04-18T12:35:48.000Z,drives,Unassigned,"-71.138233723204436,42.292425381160676",
257302,2016-04-18T12:36:01.000Z,drives,Unassigned,"-71.14011126952191,42.290941269258283",
257303,2016-04-18T12:37:17.000Z,walks,Unassigned,"-71.127676548610623,42.27793196621613",
257304,2016-04-18T12:38:18.000Z,drives,Unassigned,"-71.115118446790007,42.286464911720152",
257305,2016-04-18T21:28:41.000Z,walks,Unassigned,"-71.060503306560079,42.365600969727005",This intersection becomes a nightmare at 5:00 pm every weekday when thousands of commuters cross here because the pedestrian tunnel is closed. Temporarily widen the sidewalks at this intersection!
257306,2016-04-18T21:34:07.000Z,walks,Unassigned,"-71.110083940289783,42.321985258331189",This is one of the worst spots in the city - cars going straight (west) from Centre to Perkins NEVER stop for pedestrians at this crosswalk. VERY dangerous.
257307,2016-04-19T01:50:44.000Z,walks,Unassigned,"-71.061970474607975,42.358201073650775",Can't see around the double parked trucks to cross the street.
257308,2016-04-19T03:10:44.000Z,drives,Unassigned,"-71.090820314623542,42.353590747897712","80% of bicyclists use the sidewalks instead of the bike lanes.  Dangerous to walkers and runners.  The bike lanes could have better markings, different paviings, etc., but the bridge is narrow and we all must share."
258892,2016-04-18T21:18:35.000Z,walks,Unassigned,"-71.101334574001285,42.322935676986553","There is a metal utility box in the middle of the sidewalk, at the narrowest point of the entire sidewalk where a Bromley-Heath building comes very close to the street. This causes lots of pedestrian conflict.."
258893,2016-04-18T21:26:00.000Z,walks,Unassigned,"-71.060481848502874,42.365706003468588","There is a very narrow sidewalk at this corner, with a stoplight pole right in the middle of it. Very awkward, especially now that the commuter rail pedestrian tunnel is closed."
258894,2016-04-18T21:31:57.000Z,walks,Unassigned,"-71.110598923780927,42.320678347550285",This corner floods after every rainstorm. Very hard to cross Paul Gore as a pedestrian.
258895,2016-04-18T21:37:07.000Z,walks,Unassigned,"-71.110700848429701,42.318972777579255",Cars go way too fast on this portion of Boylston Street. Speed calming measures needed.
258896,2016-04-18T21:47:14.000Z,walks,Unassigned,"-71.114619555718875,42.310847880729867",Crosswalk is too far from stoplight. It's unclear (to both drivers and pedestrians) whether the crosswalk and stoplight are part of the same intersection.
259292,2016-04-18T21:43:05.000Z,walks,Unassigned,"-71.114067020852247,42.312272020194271",Intersection needs redesign - shorter crosswalk and sidewalk bump-out area maybe?
257692,2016-04-18T12:04:02.000Z,drives,Unassigned,"-71.138719203326701,42.287796343760938",
257693,2016-04-18T12:04:12.000Z,drives,Unassigned,"-71.139534595126932,42.28767729005984",
257694,2016-04-18T12:07:00.000Z,walks,Unassigned,"-71.135330902703771,42.288409467854969","Stop sign turning right. This slip through should be eliminated. People rarely if ever stop at the stop sign. Very dangerous walking here, especially with my kids when we're trying to get to the playground."
257695,2016-04-18T12:16:56.000Z,drives,Unassigned,"-71.120030576697388,42.284947173823554",People speed over the bridge to make green light. Maybe the city should discourage cut through traffic.  This bridge should only be used by people who live in the neighborhood.
257696,2016-04-18T12:18:22.000Z,bikes,Unassigned,"-71.118646556712193,42.287018768819976",Disturbing harassing behavior from people driving on Hyde park ave. they speed and will honk and yell at you when on a bike.
257697,2016-04-18T12:18:35.000Z,drives,Unassigned,"-71.118979150759614,42.284518558998904",
257698,2016-04-18T12:19:20.000Z,drives,Unassigned,"-71.117841894389713,42.29173318041164",
257699,2016-04-18T12:19:43.000Z,drives,Unassigned,"-71.116457874404489,42.295740946082212",
257700,2016-04-18T12:24:01.000Z,drives,Unassigned,"-71.071760537356496,42.310368862755617",
257701,2016-04-18T12:28:21.000Z,bikes,Unassigned,"-71.08012902964262,42.341902870233575","columbus is a prime candidate for protected bike lanes. Far too many people double parked here, opening doors into bike lanes, etc..."
257702,2016-04-18T12:36:40.000Z,drives,Unassigned,"-71.147718014701596,42.286274421265603",
258092,2016-04-18T18:28:06.000Z,walks,Unassigned,"-71.124131498258819,42.291362813159601","Some parts of this street are wide enough for parking on both sides, but there is only parking on the west side here. People often park on the sidewalk because the curb is so low. This blocks the path for pedestrians and damages the sidewalk."
258093,2016-04-18T18:30:40.000Z,walks,Unassigned,"-71.123444853005083,42.292513591059851",People run this stop sign all the time. It would be helpful if a white stop bar were painted on the street to provide an additional visual cue.
258492,2016-04-18T18:31:43.000Z,walks,Unassigned,"-71.123935696967905,42.291831063196497",People speed and get very close to the sidewalk. Perhaps a shoulder line could be painted about three feet from the curb to keep people away from the curb and in the travel lane.
258493,2016-04-18T19:41:02.000Z,walks,Unassigned,"-71.100122215778683,42.328206099917516",Intersection is too wide and open so cars speed without considering pedestrians and children in park; no clearly marked crosswalks and no traffic calming measures
258494,2016-04-18T19:42:02.000Z,walks,Unassigned,"-71.100293877541262,42.328229895483489",
261692,2016-04-19T11:34:56.000Z,walks,Unassigned,"-71.126558067928457,42.286653417214389",School here. Reckless driving next to school
261693,2016-04-19T11:39:11.000Z,walks,Unassigned,"-71.123564722399962,42.284867553014344",
261694,2016-04-19T18:52:08.000Z,walks,Unassigned,"-71.063472511661914,42.363829731432638",Cars don't care about the pedestrians crossing the street and don't let us cross.
261695,2016-04-19T19:06:02.000Z,walks,Unassigned,"-71.049557211753879,42.34991968815077",Cars race down Summer Street not yielding to people in the corsswalk even in daylight when plainly seen.  Near misses all the time. No one sees the tiny radar speed sign.
261696,2016-04-19T20:11:14.000Z,bikes,Unassigned,"-71.07917952745531,42.348843305438344",
262092,2016-04-19T11:37:26.000Z,walks,Unassigned,"-71.122907581413429,42.286387525104772",
262093,2016-04-19T11:37:54.000Z,walks,Unassigned,"-71.122601809263756,42.286585952098989",
262094,2016-04-19T11:38:33.000Z,drives,Unassigned,"-71.121579887593171,42.284264316081412",
262095,2016-04-19T11:39:42.000Z,bikes,Unassigned,"-71.121540995931269,42.287277465774508",
262492,2016-04-19T15:11:06.000Z,bikes,Unassigned,"-71.068735006089696,42.367052108737731","Bike lane between Nashua St and Museum Way would be a GAME CHANGER for outbound cyclists. Please, please please can we have one?"
260892,2016-04-19T11:32:56.000Z,walks,Unassigned,"-71.126236202460461,42.285947014305734",
260893,2016-04-19T11:33:26.000Z,walks,Unassigned,"-71.125452997296875,42.286478801785798",
260894,2016-04-19T11:36:31.000Z,travels (other),Unassigned,"-71.124833407685841,42.284712775099521",
260895,2016-04-19T11:36:47.000Z,travels (other),Unassigned,"-71.123776617009185,42.285601747219005",
260896,2016-04-19T11:37:36.000Z,walks,Unassigned,"-71.122237029478029,42.286958993049787",
260897,2016-04-19T11:38:15.000Z,walks,Unassigned,"-71.125259878375417,42.285621590725711",
260898,2016-04-19T11:39:24.000Z,walks,Unassigned,"-71.124197723858188,42.286518486911341",
260899,2016-04-19T18:51:14.000Z,walks,Unassigned,"-71.06345641834362,42.363897113764153","Cars can take a right on red from Lomasney Way onto Staniford Street, and the lights are timed so that they have a red light when we have a crossing sign. There are a lot of patients from MGH and the surrounding doctor's offices who struggle there."
260900,2016-04-19T20:11:36.000Z,bikes,Unassigned,"-71.080692293987028,42.351987163672391",
261292,2016-04-19T11:33:54.000Z,walks,Unassigned,"-71.125839236038104,42.286201003213471",
261293,2016-04-19T11:34:13.000Z,walks,Unassigned,"-71.125259878375417,42.28672485035721",
261294,2016-04-19T11:35:31.000Z,bikes,Unassigned,"-71.125013115658419,42.288113819418719",Scary biking through here. People will tailgate and honk.
261295,2016-04-19T11:36:05.000Z,walks,Unassigned,"-71.124372067091898,42.285093764876635",
261296,2016-04-19T11:36:15.000Z,walks,Unassigned,"-71.123438659121206,42.285855737518752",
261297,2016-04-19T11:39:51.000Z,bikes,Unassigned,"-71.121267410418241,42.287128646888739",
261298,2016-04-19T11:40:49.000Z,bikes,Unassigned,"-71.121586593516767,42.287346913847294","Need bike facilities here. Lots of kids biking around playground. Speeding cars and dangerous curve. Should be designed for slow speeds, discourage cut through traffic."
261299,2016-04-19T11:41:12.000Z,bikes,Unassigned,"-71.120958956797438,42.286856804316066",
262892,2016-04-19T16:23:08.000Z,walks,Unassigned,"-71.116742094173873,42.297215682436907",The sidewalk along Washington Street has been removed for more than 1 year in this location. Waiting for it to be replaced.
263292,2016-04-19T18:46:20.000Z,walks,Unassigned,"-71.049384978662786,42.349809940913651","Drivers speed and don't yield to pedestrians in the crosswalk.  When a driver does yield, often other drivers will go around them in the next lane and create a hazard to pedestrians already in the crosswalk."
263692,2016-04-19T19:13:43.000Z,walks,Unassigned,"-71.050501349202321,42.349848326045397",Crossing Congress by A Street is impossible for pedestrians! There are no stepdowns at the curb for easier access. The lights take too long & give very little time to pedestrians to cross.
263693,2016-04-19T20:12:05.000Z,bikes,Unassigned,"-71.079638185679798,42.349822556929531",
264092,2016-04-19T22:07:46.000Z,walks,Unassigned,"-71.054975273727592,42.360357464255323",
264492,2016-04-20T02:30:45.000Z,walks,Unassigned,"-71.106732830817919,42.304771836298222","Many drivers cut through the neighborhood on morning commute. They come down Rossmore, turn right on Stedman, make an illegal left on Williams, and turn onto Dungarven. They travel at very high speeds. (There is a city playground on Stedman.)"
264892,2016-04-21T05:40:31.000Z,bikes,Unassigned,"-71.051869275869223,42.377827839201146","\"Heavy pedestrian traffic crossing Thirteenth St and frequent conflicts with vehicle traffic including buses.  The \"\"yield to pedestrians in crosswalks\"\" sign here that belongs in the crosswalk but it keeps getting moved to the side of the road.\""
265292,2016-04-21T14:21:10.000Z,walks,Unassigned,"-71.062458637099681,42.348167335658268","S-bound traffic on Harrison Ave at Oak St gets both a round green and green arrow signal, peds get do not cross signal on E side of the intersection. Many jaywalk. Please remove green arrow signal."
265293,2016-04-21T14:25:04.000Z,drives,Unassigned,"-71.087769972786901,42.347312946965673",Lane alignment of Mass Ave across Boylston St really needs to be improved.
265294,2016-04-21T14:37:22.000Z,walks,Unassigned,"-71.070260603258589,42.342348936776986",Cars often back the wrong way down the street - instead of going around the block. In the past week I have seen three cars go through the intersection the wrong way on Shawmut and union park.
265295,2016-04-21T14:42:02.000Z,bikes,Unassigned,"-71.070162703062309,42.342391560629672",A few bike racks would be great on Shawmut. Lots of small business around here.
265692,2016-04-21T14:30:02.000Z,walks,Unassigned,"-71.105046751420133,42.346884756689775",There's no yield or stop sign for cars making right turns here
266092,2016-04-21T14:40:28.000Z,walks,Unassigned,"-71.067960608907427,42.343680178365133",Cars turn left off Shawmut to then go down Milford - which means thy are going in the wrong way - because they don't want to circle around to berkley st.
266093,2016-04-21T14:44:44.000Z,travels (other),Unassigned,"-71.082329203199421,42.350069349804215",Mornings are tough because of the kingsley preschool drop off and the trucks making deliveries to delucas. Often double parkers block both sides of the st. Not safe for the kids and angers drivers trying to get though.
266094,2016-04-21T16:50:04.000Z,walks,Unassigned,"-71.10512185327282,42.302445199305701",We need speed humps along Brookley. It wouldn't hurt to include them on Rossmore and Williams as well.
266494,2016-04-21T16:51:10.000Z,walks,Unassigned,"-71.105813863265425,42.301645735686279","There is no sidewalk on this area of Forest Hills. Furthermore trash, snow, and debris pile up here giving the area a very dirty and unsafe feeling."
266495,2016-04-21T17:22:59.000Z,"even though we have license plate numbers.\"",Unassigned,"-71.153726912112418,42.276015028961048","\"Cars are speeding down \"\"Cottage Road\"\" which is an unpaved private way.  Police have told us they can't do anything unless they actually see an infraction happening"
266496,2016-04-21T17:26:14.000Z,drives,Unassigned,"-71.153968310988844,42.276114258870159",Something has to be done about Roxbury Latin students/parents/and commuters cutting through this neighborhood.  There is complete disregard for stop signs and the community's safety.
266894,2016-04-22T04:44:15.000Z,drives,Unassigned,"-71.061168494654922,42.365505348833295","\"With the construction being done to North Station, there is heavy pedestrian traffic here and when I enter the North Station garage in my car at night pedestrians are constantly walking in front of the garage entrance despite the \"\"don't walk\"\" sign.\""
267294,2016-04-22T13:21:06.000Z,bikes,Unassigned,"-71.092750164450095,42.333343729647957","The cars don't yield to cyclists, and it's right after an intersection that people are trying to speed through."
267295,2016-04-22T13:58:30.000Z,walks,Unassigned,"-71.114449632196354,42.296864047849155","I live at 60 Wenham and am VERY concerned about cars speeding down the street (45+mph), particularly during morning rush hour. Wenham is a narrow one-way residential street, Cars use Wenham to avoid heavier volume/traffic lights on Hyde Park Ave."
267694,2016-04-22T13:36:24.000Z,bikes,Unassigned,"-71.094764503524075,42.331392629949342","All through the corridor, at almost every single intersection, there are cobblestones that thin road bike tires get caught in."
268094,2016-04-22T19:45:59.000Z,drives,Unassigned,"-71.047904970994523,42.330089879955018",
268095,2016-04-22T20:26:01.000Z,walks,Unassigned,"-71.066473037424501,42.348810945973646",The walk signal will say Do Not Cross for quite a while even though cars have the red light.
268096,2016-04-23T01:33:39.000Z,walks,Unassigned,"-71.096353041153378,42.332796971905431",Low visibility when crossing parker street to enter smith street
268494,2016-04-22T21:06:05.000Z,walks,Unassigned,"-71.108621162308694,42.262992601245614","There is a driveway here that  cuts through the sidewalk. The sidewalk has curbs on either side of the driveway. To make this more accessible, the sidewalk should have curb cuts or be level with the drive, like other driveways."
268894,2016-04-23T01:27:16.000Z,walks,Unassigned,"-71.052421810735851,42.35952008768318","Because of the wait, people run across the street. Lots of cars turn right from Surface onto State + traffic builds up. Cars often cut out quickly + speed thru the intersection. With the curve in the road – it’s hard to see. Dangerous combo."
268895,2016-04-23T01:51:09.000Z,drives,Unassigned,"-71.116403224495883,42.321007556585634","When I want to make a left turn from Jamaica Way into Perkins Street, people harass me by honking or showing abusive gestures. Most people seem to be unaware of the fact that it is allowed to turn left except between 7-9am and 4-6pm."
269294,2016-04-23T01:53:31.000Z,drives,Unassigned,"-71.112015130402753,42.329336374709762",There are deep and dangerous holes in the street surface on Jamaica Way between Leveret Pond and Jamaica Pond.
269295,2016-04-23T01:57:43.000Z,drives,Unassigned,"-71.119589688945851,42.321507316767537",Many runners and pedestrians ignore the traffic light and cross the street whenever they like. There are often dangerous situations resulting from that behavior.
269694,2016-04-23T03:30:25.000Z,walks,Unassigned,"-71.0449464944721,42.335938162960062",
270094,2016-04-23T15:16:37.000Z,walks,Unassigned,"-71.079568447667668,42.382409144430902","I Walk past Parker St on Cambridge St and People Drive up Parker St. Taking the Right turn from Cambridge St Driving West, Up The One way!! Street, to  get into the Gas Station, I have had the Walk Signal and I have Almost Been hit,"
270095,2016-04-23T15:32:48.000Z,bikes,Unassigned,"-71.079348506848461,42.382306119325008","Cambridge street Biking west, is Dangerous, This street is a Free for all, The drivers make a second lane out of the Bike lane, when there is only one lane for cars, and they are Very Aggressive..."
270494,2016-04-23T17:21:11.000Z,walks,Unassigned,"-71.08772370415987,42.347280238153694","Westbound drivers on Boylston St. often approach the intersection quickly and turn right onto Mass Ave. I have to jump back on the curb to avoid a car turning against the walk signal. I check before walking, but the cars are coming from behind me."
270894,2016-04-23T17:27:11.000Z,walks,Unassigned,"-71.089613656211412,42.347409090830062",Witnessed several almost-accidents when walking on Ipswich. This corner is pretty blind because of the tall church and parking on both sides of the street. This turn needs to be taken slowly to avoid collisions.
271294,2016-04-23T18:11:19.000Z,drives,Unassigned,"-71.124795856310328,42.354286481218544",Repeat offender constantly enters Ashford St (One Way/Do Not Enter).  White vehicle with green letter MA license plate. Daily at 6:30/6:35
271694,2016-04-23T18:17:20.000Z,,Unassigned,"-71.095323743415989,42.304917918148035",Drivers do not respect the crosswalk at this location.  Design changes would help:
271695,2016-04-23T18:21:40.000Z,walks,Unassigned,"-71.112721892528953,42.30177369057116","this intersection is designed for drivers -- it disregards walker and biker safety. It's terrible.  There is no way any planner or engineer involved actually regularly walks or bikes, or they would not let the intersection remain this way."
272094,2016-04-23T18:19:40.000Z,walks,Unassigned,"-71.106098177357907,42.30072425696946",Drivers totally disregard pedestrians at this rotary.
272095,2016-04-23T18:20:36.000Z,walks,Unassigned,"-71.112619968778489,42.301755836061439",
272096,2016-04-23T18:29:04.000Z,bikes,Unassigned,"-71.058441884087102,42.363745677650655","Drivers get confused about which lane to be in and make quick, sometimes dangerous, turns at the last minute. I've seen at least 2 accidents and almost been hit by a driver making an abrupt right turn without a signal or checking first."
272494,2016-04-23T18:26:10.000Z,bikes,Unassigned,"-71.059158660632093,42.36814210008793",There is no bike lane over the bridge and the road surface is full of periodic bumps. Cars don't leave much room to navigate the bumps.
272894,2016-04-24T15:59:23.000Z,walks,Unassigned,"-71.043946029960395,42.349225889567116","When the on-ramp to Rt 93 was resurfaced, the crosswalk was not repainted."
272895,2016-04-24T16:15:34.000Z,walks,Unassigned,"-71.099188806909666,42.309063694393878",People drive to fast and don't stop at the crosswalks!
272896,2016-04-24T16:45:43.000Z,drives,Unassigned,"-71.104837539180366,42.313480926439496","There's parking on both sides of this two-way street, but there is only room for one car to pass. Rush hour gets backed up. Also dangerous for bicyclists trying to pass"
272897,2016-04-24T16:46:13.000Z,bikes,Unassigned,"-71.105030658101825,42.313526545163633","There's parking on both sides of this two-way street, but there is only room for one car to pass. Rush hour gets backed up. Also dangerous for bicyclists trying to pass"
272898,2016-04-24T16:47:55.000Z,bikes,Unassigned,"-71.096039893835211,42.331634537754873",Civilians and police officers often double park so they can go into Dunkin Donuts. Backs up traffic for those who want to turn right at the light.
272899,2016-04-24T16:56:24.000Z,bikes,Unassigned,"-71.09704035744862,42.331765405458832","Civilians and police double park so they can go into Dunkin Donuts. Backs up right turn lane, causing dangerous passage."
272900,2016-04-25T00:55:04.000Z,walks,Unassigned,"-71.012564185010262,42.384805911642459",People never stop when someone is in the crosswalk trying to get to the bus stop. There is no walk signal so cars should stop when there is a pedestrian crossing. It is terrible
272901,2016-04-25T01:56:41.000Z,drives,Unassigned,"-71.122169973835327,42.312596314955755",Multiple potholes
273294,2016-04-24T16:03:07.000Z,drives,Unassigned,"-71.049488814926463,42.349882024716806",It is very hard for drivers to see people in the crosswalk near 300 summer at night.  The crosswalk needs to be brightly illuminated.
273694,2016-04-24T16:44:22.000Z,walks,Unassigned,"-71.105167450858318,42.313621748917768","This is a dangerous intersection because cars race through yellow and red lights - lots of people crossing with strollers, dogs, bikes, etc b/c park access"
274094,2016-04-24T18:21:16.000Z,drives,Unassigned,"-71.128312232438276,42.299625209827099",Suddenly the right lane disappears and you appear to be in the bike lane. Cars are supposed to temporarily share the lane with bikes to make room for the left turn lane. A big sign saying cars need to share the lane with bicycles would be helpful.
274494,2016-04-24T18:49:15.000Z,bikes,Unassigned,"-71.118382694563792,42.287931271326968",Bicycle transit along Hyde Park Ave is difficult with designated bike space or signage on the pavement
274495,2016-04-24T18:57:54.000Z,walks,Unassigned,"-71.06629419542783,42.315923956754446","It takes a long time for the wait signal to go on, even with no traffic."
274496,2016-04-24T19:04:37.000Z,walks,Unassigned,"-71.059210481745893,42.293415927654927","There is a hill which obscures drivers' ability to see if there are residents/kids. Many times these drivers go too fast on the residential st, which resulted in a fatal crash (inc. a child). There needs to be speed bumps or a stop sign."
274497,2016-04-24T19:06:44.000Z,walks,Unassigned,"-71.058888616277898,42.294505163149466","Drivers tend to drive too quickly on these small, residential streets."
274894,2016-04-24T18:50:02.000Z,walks,Unassigned,"-71.059830072255224,42.363062757328919","Not only do the walk signs not come often, but when the walk signs do come on, they are also oftentimes too short for all pedestrians to cross."
274895,2016-04-24T18:54:34.000Z,walks,Unassigned,"-71.065156939057914,42.316956774692095","The area is car-centric in this area and the walk signals take forever to appear (even when there is no traffic), and when they do, the time the walk signals are on is very short. I don't know how children/elderly/disabled can make it."
274896,2016-04-24T18:59:32.000Z,walks,Unassigned,"-71.062217238223255,42.300428170682324",Drivers often speed down on Charles Street. There have been accidents related to this in the past.
274897,2016-04-24T19:05:37.000Z,walks,Unassigned,"-71.057413402020003,42.293860353874358","Cars go down way too fast in this residential street with lots of families, kids, elderly and disabled."
275294,2016-04-24T21:32:09.000Z,drives,Unassigned,"-71.115751354823445,42.351174318853268","Cars at the Buick St/Comm Ave light have little time to cross Comm Ave, held up by those trying to turn left. Cars going straight get stuck in the middle of the road. Super dangerous to everyone involved. Need a dedicated left light."
276894,2016-04-26T00:23:24.000Z,bikes,Unassigned,"-71.116038274030245,42.295927894219233","When turning from Hyde Park Ave onto Walk Hill, there is low visability for bikes to be seen while trying to get up hill/ cars turning up road along with Duncan Donuts traffic"
276895,2016-04-26T00:25:06.000Z,bikes,Unassigned,"-71.114863466284817,42.297975321766266","No bike lane, high volume traffic, parked cars and buses creates challenges on bike"
277294,2016-04-26T00:30:00.000Z,bikes,Unassigned,"-71.104563783885723,42.301357796047832",poor road conditions and no bike lane makes this road a challenge.
277295,2016-04-26T00:30:25.000Z,bikes,Unassigned,"-71.104558419146855,42.301437148189507",No bike lane
277296,2016-04-26T00:41:38.000Z,bikes,Unassigned,"-71.076304199893897,42.347957208699142",
277694,2016-04-26T00:31:24.000Z,bikes,Unassigned,"-71.106307218917792,42.300786458074327",High visibility bike lane needed for rotary
277695,2016-04-26T00:37:41.000Z,bikes,Unassigned,"-71.109246920650762,42.274193683621235","see also people speed; high volume traffic (major road to get out of neighborhood)  for narrow road, parked cars, and current speed limit makes biking a challenge"
277696,2016-04-26T00:45:42.000Z,bikes,Unassigned,"-71.09774041454952,42.328432156766347",Drivers turning left from Columbus Ave onto Cedar often do not look for bikers crossing over Cedar via the bike path
277697,2016-04-26T00:48:35.000Z,bikes,Unassigned,"-71.104767802066533,42.31727906189527",There are a lot of tree roots along bike path near stony brook  station that make for bumpy ride
278094,2016-04-26T02:43:57.000Z,walks,Unassigned,"-71.065146210478488,42.317036107171845","I've been almost hit many times here. Pedestrians are not very visible to cars turning left from Stoughton and right from Dudley. No turns on red please! Bulbs outs would be great, too!"
278494,2016-04-26T13:46:55.000Z,walks,Unassigned,"-71.147722918604742,42.285125703879508",Most people who know the area cross Diagonally across the Parkway outside the crosswalks since there isn't enough time to cross say from Beech to Parkway to Anawan
278495,2016-04-26T13:52:19.000Z,drives,Unassigned,"-71.147210616584744,42.284197037815261",Especially during morning/evening commutes when they turn off main parkway to avoid traffic
278496,2016-04-26T13:52:58.000Z,drives,Unassigned,"-71.147682684859817,42.285028472596323",Often trying to make lights
278497,2016-04-26T14:07:17.000Z,walks,Unassigned,"-71.148841399286894,42.285826162766696","Because there are NONE! Very unsafe. Confusing intersection as is, drivers don't yield to each other let alone pedestrians!"
278894,2016-04-26T13:49:47.000Z,walks,Unassigned,"-71.147704142916993,42.285089986079235",Especially if you can't make it on the first go- as also not enough time - then you are waiting a through a whole other cycle to cross next part!
278895,2016-04-26T14:20:38.000Z,drives,Unassigned,"-71.163417203473912,42.262812794531499",Open run from Centre near quarry to people heading to Dedham.  Needs to be 4 way stop with Stimson as turning off Stimson onto Centre is blind curve coming from Dedam and often see oncoming cars
279294,2016-04-26T14:12:00.000Z,walks,Unassigned,"-71.147213298954171,42.284782416734814",Trying to make the light
279295,2016-04-26T14:15:20.000Z,drives,Unassigned,"-71.146548110859328,42.286006732554043",There isn't one here and probably should be! Major exit from commuter rail! A crosswalk similar to Center St. so drivers are aware of possibility of walkers in area.
279296,2016-04-26T18:16:25.000Z,walks,Unassigned,"-71.05094324306701,42.350658575616642","If you need to cross both Melcher & Summer, there is not enough time."
280894,2016-04-26T18:09:30.000Z,walks,Unassigned,"-71.054080086377297,42.354106601836129",
280895,2016-04-26T18:14:03.000Z,walks,Unassigned,"-71.048510479513453,42.350408811493317","Many drivers run the red lights here, including the Valet parking attendants."
280896,2016-04-26T18:17:39.000Z,walks,Unassigned,"-71.052835541518036,42.351528776889964",Absolutely not enough time to cross both Summer St and Dorchester Avenue. High pedestrian traffic with many children headed for the Children's Museum.
281294,2016-04-27T01:04:38.000Z,walks,Unassigned,"-71.125656845696085,42.262432784940984",I live on Austin St and people routinely speed at 40-50 mph down Austin St to avoid the traffic on Hyde Park Ave. Please install speed bumps or at least a stop sign halfway down the street (with occasional police enforcement!) to help slow traffic
279694,2016-04-26T16:10:02.000Z,walks,Unassigned,"-71.068659904236981,42.359532970586294",There is no signs at Revere & Grove.  Need to warn drivers coming up the hill that Grove is one way.  And need a stop sign.
279695,2016-04-26T16:19:04.000Z,drives,Unassigned,"-71.069636228322068,42.365209071548811",Chaos and danger:  Getting from Charles St. to the O'Brien Highway safely.  Must merge across 3 busy lanes of traffic.  People going from Storrow to bridge have same problem.
